Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO_2,500,100.0,[np.float64(1509.5767326732673)],"[999, 1999]",,,00:00:07,7.474717499997496,0.002492403301099532
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO_2,500,150.0,[np.float64(1509.5767326732673)],"[999, 1999]",,,00:00:07,7.474717499997496,0.002492403301099532
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO_2,500,200.0,[np.float64(1509.5767326732673)],"[999, 1999]",,,00:00:07,7.474717499997496,0.002492403301099532
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO_2,500,250.0,[np.float64(1509.5767326732673)],"[999, 1999]",,,00:00:07,7.474717499997496,0.002492403301099532
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_lp,700,70.0,[],[499],,,00:00:00,0.20134370000232593,0.00020134370000232592
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_lp,700,140.0,[],[499],,,00:00:00,0.20134370000232593,0.00020134370000232592
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_lp,700,210.0,[],[499],,,00:00:00,0.20134370000232593,0.00020134370000232592
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_lp,700,280.0,[],[499],,,00:00:00,0.20134370000232593,0.00020134370000232592
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_lp,700,350.0,[],[499],,,00:00:00,0.20134370000232593,0.00020134370000232592
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,800,80.0,[],[499],,,00:00:00,0.1935756000020774,0.0001935756000020774
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,800,160.0,[],[499],,,00:00:00,0.1935756000020774,0.0001935756000020774
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,800,240.0,[],[499],,,00:00:00,0.1935756000020774,0.0001935756000020774
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,800,320.0,[],[499],,,00:00:00,0.1935756000020774,0.0001935756000020774
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cd,800,400.0,[],[499],,,00:00:00,0.1935756000020774,0.0001935756000020774
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,400,40.0,[np.float64(1484.7336032388664)],"[999, 1999]",,,00:00:05,5.509450599998672,0.001837095898632435
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,400,80.0,[np.float64(1484.7336032388664)],"[999, 1999]",,,00:00:05,5.509450599998672,0.001837095898632435
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,400,120.0,[np.float64(1484.7336032388664)],"[999, 1999]",,,00:00:05,5.509450599998672,0.001837095898632435
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,400,160.0,[np.float64(1484.7336032388664)],"[999, 1999]",,,00:00:05,5.509450599998672,0.001837095898632435
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,400,200.0,[np.float64(1484.7336032388664)],"[999, 1999]",,,00:00:05,5.509450599998672,0.001837095898632435
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,500,50.0,[np.float64(1486.236273904997)],"[999, 1999]",,,00:00:06,6.8214871999989555,0.002274587262420459
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,500,100.0,[np.float64(1486.236273904997)],"[999, 1999]",,,00:00:06,6.8214871999989555,0.002274587262420459
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,500,150.0,[np.float64(1486.236273904997)],"[999, 1999]",,,00:00:06,6.8214871999989555,0.002274587262420459
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,500,200.0,[np.float64(1486.236273904997)],"[999, 1999]",,,00:00:06,6.8214871999989555,0.002274587262420459
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,500,250.0,[np.float64(1486.236273904997)],"[999, 1999]",,,00:00:06,6.8214871999989555,0.002274587262420459
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,300,30.0,"[np.float64(940.5), np.float64(1941.909090909091)]","[999, 1999]",1.0,57.795454545454504,00:00:05,5.351526300000842,0.0017844369123043821
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,300,60.0,"[np.float64(940.5), np.float64(1941.909090909091)]","[999, 1999]",1.0,57.795454545454504,00:00:05,5.351526300000842,0.0017844369123043821
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,300,90.0,"[np.float64(940.5), np.float64(1941.909090909091)]","[999, 1999]",1.0,57.795454545454504,00:00:05,5.351526300000842,0.0017844369123043821
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,300,120.0,"[np.float64(940.5), np.float64(1941.909090909091)]","[999, 1999]",1.0,57.795454545454504,00:00:05,5.351526300000842,0.0017844369123043821
Zheng DBSCAN,Ostovar,Atomic_ParallelToSequence_output_ParallelToSequence,300,150.0,"[np.float64(940.5), np.float64(1941.909090909091)]","[999, 1999]",1.0,57.795454545454504,00:00:05,5.351526300000842,0.0017844369123043821
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,600,60.0,[np.float64(1480.7627118644068)],"[999, 1999]",,,00:00:07,7.0661244000002625,0.0023561601867289972
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,600,120.0,[np.float64(1480.7627118644068)],"[999, 1999]",,,00:00:07,7.0661244000002625,0.0023561601867289972
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,600,180.0,[np.float64(1480.7627118644068)],"[999, 1999]",,,00:00:07,7.0661244000002625,0.0023561601867289972
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,600,240.0,[np.float64(1480.7627118644068)],"[999, 1999]",,,00:00:07,7.0661244000002625,0.0023561601867289972
Zheng DBSCAN,Ostovar,Atomic_ParallelMove_output_ParallelMove_5,600,300.0,[np.float64(1480.7627118644068)],"[999, 1999]",,,00:00:07,7.0661244000002625,0.0023561601867289972
Zheng DBSCAN,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,600,60.0,"[np.float64(938.25), np.float64(1935.5)]","[999, 1999]",1.0,62.125,00:00:04,4.970773699998972,0.0016574770590193305
Zheng DBSCAN,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,600,120.0,"[np.float64(938.25), np.float64(1935.5)]","[999, 1999]",1.0,62.125,00:00:04,4.970773699998972,0.0016574770590193305
Zheng DBSCAN,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,600,180.0,"[np.float64(938.25), np.float64(1935.5)]","[999, 1999]",1.0,62.125,00:00:04,4.970773699998972,0.0016574770590193305
Zheng DBSCAN,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,600,240.0,"[np.float64(938.25), np.float64(1935.5)]","[999, 1999]",1.0,62.125,00:00:04,4.970773699998972,0.0016574770590193305
Zheng DBSCAN,Ostovar,Atomic_SerialRemoval_output_SerialRemoval,600,300.0,"[np.float64(938.25), np.float64(1935.5)]","[999, 1999]",1.0,62.125,00:00:04,4.970773699998972,0.0016574770590193305
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,800,80.0,[],[499],,,00:00:00,0.18511109999963082,0.00018511109999963082
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,800,160.0,[],[499],,,00:00:00,0.18511109999963082,0.00018511109999963082
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,800,240.0,[],[499],,,00:00:00,0.18511109999963082,0.00018511109999963082
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,800,320.0,[],[499],,,00:00:00,0.18511109999963082,0.00018511109999963082
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,800,400.0,[],[499],,,00:00:00,0.18511109999963082,0.00018511109999963082
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,700,70.0,[np.float64(1500.6819787985867)],"[999, 1999]",,,00:00:06,6.82283489999827,0.002275036645547939
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,700,140.0,[np.float64(1500.6819787985867)],"[999, 1999]",,,00:00:06,6.82283489999827,0.002275036645547939
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,700,210.0,[np.float64(1500.6819787985867)],"[999, 1999]",,,00:00:06,6.82283489999827,0.002275036645547939
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,700,280.0,[np.float64(1500.6819787985867)],"[999, 1999]",,,00:00:06,6.82283489999827,0.002275036645547939
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,700,350.0,[np.float64(1500.6819787985867)],"[999, 1999]",,,00:00:06,6.82283489999827,0.002275036645547939
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_OIR,400,40.0,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.23012139999991632,0.00023012139999991632
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_OIR,400,80.0,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.23012139999991632,0.00023012139999991632
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_OIR,400,120.0,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.23012139999991632,0.00023012139999991632
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_OIR,400,160.0,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.23012139999991632,0.00023012139999991632
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_OIR,400,200.0,[np.float64(448.0)],[499],1.0,51.0,00:00:00,0.23012139999991632,0.00023012139999991632
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,500,50.0,[np.float64(1491.5314240254575)],"[999, 1999]",,,00:00:06,6.7044088000002375,0.002235548116038759
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,500,100.0,[np.float64(1491.5314240254575)],"[999, 1999]",,,00:00:06,6.7044088000002375,0.002235548116038759
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,500,150.0,[np.float64(1491.5314240254575)],"[999, 1999]",,,00:00:06,6.7044088000002375,0.002235548116038759
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,500,200.0,[np.float64(1491.5314240254575)],"[999, 1999]",,,00:00:06,6.7044088000002375,0.002235548116038759
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_2,500,250.0,[np.float64(1491.5314240254575)],"[999, 1999]",,,00:00:06,6.7044088000002375,0.002235548116038759
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,500,50.0,[],[499],,,00:00:00,0.19822479999857023,0.00019822479999857023
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,500,100.0,[],[499],,,00:00:00,0.19822479999857023,0.00019822479999857023
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,500,150.0,[],[499],,,00:00:00,0.19822479999857023,0.00019822479999857023
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,500,200.0,[],[499],,,00:00:00,0.19822479999857023,0.00019822479999857023
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_RIO,500,250.0,[],[499],,,00:00:00,0.19822479999857023,0.00019822479999857023
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_pl,400,40.0,[],[499],,,00:00:00,0.19965179999780958,0.00019965179999780958
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_pl,400,80.0,[],[499],,,00:00:00,0.19965179999780958,0.00019965179999780958
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_pl,400,120.0,[],[499],,,00:00:00,0.19965179999780958,0.00019965179999780958
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_pl,400,160.0,[],[499],,,00:00:00,0.19965179999780958,0.00019965179999780958
Zheng DBSCAN,Ceravolo,sudden_trace_noise5_1000_pl,400,200.0,[],[499],,,00:00:00,0.19965179999780958,0.00019965179999780958
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cb,600,60.0,[],[499],,,00:00:00,0.19783689999894705,0.00019783689999894704
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cb,600,120.0,[],[499],,,00:00:00,0.19783689999894705,0.00019783689999894704
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cb,600,180.0,[],[499],,,00:00:00,0.19783689999894705,0.00019783689999894704
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cb,600,240.0,[],[499],,,00:00:00,0.19783689999894705,0.00019783689999894704
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cb,600,300.0,[],[499],,,00:00:00,0.19783689999894705,0.00019783689999894704
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_rp,800,80.0,[],[499],,,00:00:00,0.219197799997346,0.000219197799997346
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_rp,800,160.0,[],[499],,,00:00:00,0.219197799997346,0.000219197799997346
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_rp,800,240.0,[],[499],,,00:00:00,0.219197799997346,0.000219197799997346
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_rp,800,320.0,[],[499],,,00:00:00,0.219197799997346,0.000219197799997346
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_rp,800,400.0,[],[499],,,00:00:00,0.219197799997346,0.000219197799997346
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,600,60.0,[],[499],,,00:00:00,0.2104710999992676,0.0002104710999992676
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,600,120.0,[],[499],,,00:00:00,0.2104710999992676,0.0002104710999992676
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,600,180.0,[],[499],,,00:00:00,0.2104710999992676,0.0002104710999992676
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,600,240.0,[],[499],,,00:00:00,0.2104710999992676,0.0002104710999992676
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cp,600,300.0,[],[499],,,00:00:00,0.2104710999992676,0.0002104710999992676
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IOR,700,70.0,[],[499],,,00:00:00,0.24379100000078324,0.00024379100000078324
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IOR,700,140.0,[],[499],,,00:00:00,0.24379100000078324,0.00024379100000078324
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IOR,700,210.0,[],[499],,,00:00:00,0.24379100000078324,0.00024379100000078324
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IOR,700,280.0,[],[499],,,00:00:00,0.24379100000078324,0.00024379100000078324
Zheng DBSCAN,Ceravolo,sudden_trace_noise15_1000_IOR,700,350.0,[],[499],,,00:00:00,0.24379100000078324,0.00024379100000078324
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,400,40.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2344279999997525,0.0002344279999997525
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,400,80.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2344279999997525,0.0002344279999997525
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,400,120.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2344279999997525,0.0002344279999997525
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,400,160.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2344279999997525,0.0002344279999997525
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_IRO,400,200.0,[np.float64(449.0)],[499],1.0,50.0,00:00:00,0.2344279999997525,0.0002344279999997525
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cf,400,40.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.19354320000275038,0.00019354320000275038
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cf,400,80.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.19354320000275038,0.00019354320000275038
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cf,400,120.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.19354320000275038,0.00019354320000275038
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cf,400,160.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.19354320000275038,0.00019354320000275038
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_cf,400,200.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.19354320000275038,0.00019354320000275038
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,400,40.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.24072979999982635,0.00024072979999982636
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,400,80.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.24072979999982635,0.00024072979999982636
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,400,120.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.24072979999982635,0.00024072979999982636
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,400,160.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.24072979999982635,0.00024072979999982636
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_IRO,400,200.0,[np.float64(448.6666666666667)],[499],1.0,50.333333333333314,00:00:00,0.24072979999982635,0.00024072979999982636
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,800,80.0,[np.float64(1514.4286689419796)],"[999, 1999]",,,00:00:07,7.866793699999107,0.0026231389463151405
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,800,160.0,[np.float64(1514.4286689419796)],"[999, 1999]",,,00:00:07,7.866793699999107,0.0026231389463151405
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,800,240.0,[np.float64(1514.4286689419796)],"[999, 1999]",,,00:00:07,7.866793699999107,0.0026231389463151405
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,800,320.0,[np.float64(1514.4286689419796)],"[999, 1999]",,,00:00:07,7.866793699999107,0.0026231389463151405
Zheng DBSCAN,Ostovar,Nested_IOR_output_IOR_5,800,400.0,[np.float64(1514.4286689419796)],"[999, 1999]",,,00:00:07,7.866793699999107,0.0026231389463151405
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,300,30.0,[np.float64(451.3333333333333)],[499],1.0,47.666666666666686,00:00:00,0.23991020000175922,0.0002399102000017592
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,300,60.0,[np.float64(451.3333333333333)],[499],1.0,47.666666666666686,00:00:00,0.23991020000175922,0.0002399102000017592
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,300,90.0,[np.float64(451.3333333333333)],[499],1.0,47.666666666666686,00:00:00,0.23991020000175922,0.0002399102000017592
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,300,120.0,[np.float64(451.3333333333333)],[499],1.0,47.666666666666686,00:00:00,0.23991020000175922,0.0002399102000017592
Zheng DBSCAN,Ceravolo,sudden_trace_noise0_1000_sw,300,150.0,[np.float64(451.3333333333333)],[499],1.0,47.666666666666686,00:00:00,0.23991020000175922,0.0002399102000017592
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_2,400,40.0,[np.float64(1508.1263460157932)],"[999, 1999]",,,00:00:06,6.8737247999997635,0.0022920056018672103
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_2,400,80.0,[np.float64(1508.1263460157932)],"[999, 1999]",,,00:00:06,6.8737247999997635,0.0022920056018672103
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_2,400,120.0,[np.float64(1508.1263460157932)],"[999, 1999]",,,00:00:06,6.8737247999997635,0.0022920056018672103
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_2,400,160.0,[np.float64(1508.1263460157932)],"[999, 1999]",,,00:00:06,6.8737247999997635,0.0022920056018672103
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove_2,400,200.0,[np.float64(1508.1263460157932)],"[999, 1999]",,,00:00:06,6.8737247999997635,0.0022920056018672103
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,700,70.0,[np.float64(1475.0317348377998)],"[999, 1999]",,,00:00:06,6.957070800002839,0.0023197968656228207
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,700,140.0,[np.float64(1475.0317348377998)],"[999, 1999]",,,00:00:06,6.957070800002839,0.0023197968656228207
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,700,210.0,[np.float64(1475.0317348377998)],"[999, 1999]",,,00:00:06,6.957070800002839,0.0023197968656228207
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,700,280.0,[np.float64(1475.0317348377998)],"[999, 1999]",,,00:00:06,6.957070800002839,0.0023197968656228207
Zheng DBSCAN,Ostovar,Composite_RIO_output_RIO_5,700,350.0,[np.float64(1475.0317348377998)],"[999, 1999]",,,00:00:06,6.957070800002839,0.0023197968656228207
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove,400,40.0,"[np.float64(933.5), np.float64(1939.375)]","[999, 1999]",1.0,62.5625,00:00:05,5.662780599999678,0.0018882229409802195
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove,400,80.0,"[np.float64(933.5), np.float64(1939.375)]","[999, 1999]",1.0,62.5625,00:00:05,5.662780599999678,0.0018882229409802195
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove,400,120.0,"[np.float64(933.5), np.float64(1939.375)]","[999, 1999]",1.0,62.5625,00:00:05,5.662780599999678,0.0018882229409802195
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove,400,160.0,"[np.float64(933.5), np.float64(1939.375)]","[999, 1999]",1.0,62.5625,00:00:05,5.662780599999678,0.0018882229409802195
Zheng DBSCAN,Ostovar,Atomic_SerialMove_output_SerialMove,400,200.0,"[np.float64(933.5), np.float64(1939.375)]","[999, 1999]",1.0,62.5625,00:00:05,5.662780599999678,0.0018882229409802195
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,600,60.0,[np.float64(1488.5060804490179)],"[999, 1999]",,,00:00:05,5.340920199996617,0.0017809003667878017
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,600,120.0,[np.float64(1488.5060804490179)],"[999, 1999]",,,00:00:05,5.340920199996617,0.0017809003667878017
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,600,180.0,[np.float64(1488.5060804490179)],"[999, 1999]",,,00:00:05,5.340920199996617,0.0017809003667878017
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,600,240.0,[np.float64(1488.5060804490179)],"[999, 1999]",,,00:00:05,5.340920199996617,0.0017809003667878017
Zheng DBSCAN,Ostovar,Composite_IOR_output_IOR_2,600,300.0,[np.float64(1488.5060804490179)],"[999, 1999]",,,00:00:05,5.340920199996617,0.0017809003667878017
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_cf,600,60.0,[],[499],,,00:00:00,0.19825370000035036,0.00019825370000035037
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_cf,600,120.0,[],[499],,,00:00:00,0.19825370000035036,0.00019825370000035037
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_cf,600,180.0,[],[499],,,00:00:00,0.19825370000035036,0.00019825370000035037
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_cf,600,240.0,[],[499],,,00:00:00,0.19825370000035036,0.00019825370000035037
Zheng DBSCAN,Ceravolo,sudden_trace_noise20_1000_cf,600,300.0,[],[499],,,00:00:00,0.19825370000035036,0.00019825370000035037
Zheng DBSCAN,Ostovar,Composite_ORI_output_ORI_2,300,30.0,[np.float64(1498.6524733876017)],"[999, 1999]",,,00:00:07,7.104361699999572,0.002368910203400991
Zheng DBSCAN,Ostovar,Composite_ORI_output_ORI_2,300,60.0,[np.float64(1498.6524733876017)],"[999, 1999]",,,00:00:07,7.104361699999572,0.002368910203400991
Zheng DBSCAN,Ostovar,Composite_ORI_output_ORI_2,300,90.0,[np.float64(1498.6524733876017)],"[999, 1999]",,,00:00:07,7.104361699999572,0.002368910203400991
Zheng DBSCAN,Ostovar,Composite_ORI_output_ORI_2,300,120.0,[np.float64(1498.6524733876017)],"[999, 1999]",,,00:00:07,7.104361699999572,0.002368910203400991
Zheng DBSCAN,Ostovar,Composite_ORI_output_ORI_2,300,150.0,[np.float64(1498.6524733876017)],"[999, 1999]",,,00:00:07,7.104361699999572,0.002368910203400991
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,800,80.0,[np.float64(1499.9579439252336)],"[999, 1999]",,,00:00:03,3.337347699998645,0.0011128201733906786
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,800,160.0,[np.float64(1499.9579439252336)],"[999, 1999]",,,00:00:03,3.337347699998645,0.0011128201733906786
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,800,240.0,[np.float64(1499.9579439252336)],"[999, 1999]",,,00:00:03,3.337347699998645,0.0011128201733906786
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,800,320.0,[np.float64(1499.9579439252336)],"[999, 1999]",,,00:00:03,3.337347699998645,0.0011128201733906786
Zheng DBSCAN,Ostovar,Atomic_Frequency_output_Frequency_2,800,400.0,[np.float64(1499.9579439252336)],"[999, 1999]",,,00:00:03,3.337347699998645,0.0011128201733906786
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO,400,40.0,"[np.float64(948.0666666666667), np.float64(1943.5714285714287)]","[999, 1999]",1.0,53.180952380952306,00:00:06,6.061380700000882,0.00202113394464851
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO,400,80.0,"[np.float64(948.0666666666667), np.float64(1943.5714285714287)]","[999, 1999]",1.0,53.180952380952306,00:00:06,6.061380700000882,0.00202113394464851
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO,400,120.0,"[np.float64(948.0666666666667), np.float64(1943.5714285714287)]","[999, 1999]",1.0,53.180952380952306,00:00:06,6.061380700000882,0.00202113394464851
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO,400,160.0,"[np.float64(948.0666666666667), np.float64(1943.5714285714287)]","[999, 1999]",1.0,53.180952380952306,00:00:06,6.061380700000882,0.00202113394464851
Zheng DBSCAN,Ostovar,Composite_IRO_output_IRO,400,200.0,"[np.float64(948.0666666666667), np.float64(1943.5714285714287)]","[999, 1999]",1.0,53.180952380952306,00:00:06,6.061380700000882,0.00202113394464851
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cf,400,40.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.20037460000094143,0.00020037460000094142
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cf,400,80.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.20037460000094143,0.00020037460000094142
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cf,400,120.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.20037460000094143,0.00020037460000094142
Zheng DBSCAN,Ceravolo,sudden_trace_noise10_1000_cf,400,160.0,[np.float64(447.0)],[499],1.0,52.0,00:00:00,0.20037460000094143,0.00020037460000094142
